_id,Begin Date,Owner Name,Trade Name,Business Address,Business City,Business State,Business Zip Code,Business Zip+4,Telephone,Mailing Address,Mailing City,Mailing State,Mailing Zip Code,Mailing Zip+4,NAICS,Business Classification
95,2019-03-27T00:00:00, UNDERGROUND INSPECTIONS & CONSULTING LLC,UNDERGROUND INSPECTIONS & CONSULTING LLC,1000 NORFOLK AVE APT 100,VIRGINIA BEACH,VA,23451,5771,757-284-7408,1000 NORFOLK AVE APT 100,VIRGINIA BEACH,VA,23451,5771,561499-01,Commercial Service
96,2020-10-12T00:00:00," NGUYEN, AMY C",NAILS & SPA BY SISTERS,3312 PRINCESS ANNE RD               STE 835-133,VIRGINIA BEACH                     ,VA,23456,2607,757-513-6080,1000 ORMOND CT,VIRGINIA BEACH,VA,23464,8927,812113-01,Nail Salon
97,2019-05-11T00:00:00, REGENT UNIVERSITY,REGENT UNIVERSITY ADM 134,REGENT UNIV COMMENCEMENT 2019,VIRGINIA BEACH                     ,VA,23464,0000,757-352-4827,1000 REGENT UNIVERSITY DR,VIRGINIA BEACH,VA,23464,5037,711320-01,Community Event - General
98,2019-04-05T00:00:00, ULTA SALON COSMETICS & FRAGRANCE INC,ULTA BEAUTY,511 HILLTOP PLZ,VIRGINIA BEACH                     ,VA,23454,4501,630-410-4814,1000 REMINGTON BLVD,BOLINGBROOK,IL,60440,0000,454890-01,Retail Store
99,2019-04-05T00:00:00, ULTA SALON COSMETICS & FRAGRANCE INC,ULTA BEAUTY,511 HILLTOP PLZ,VIRGINIA BEACH                     ,VA,23454,4501,630-410-4814,1000 REMINGTON BLVD,BOLINGBROOK,IL,60440,0000,812112-01,Beauty Salon
100,2018-04-05T00:00:00, CRESPO LUCIANA DE FILPO,INKED MELON,325 FIRST COLONIAL RD,VIRGINIA BEACH,VA,23454,0000,757-450-7634,1000 SAN JOSE CT,VIRGINIA BEACH,VA,23456,4214,812199-03,Tattoo & Permanent Makeup
101,2020-03-10T00:00:00," WHITEHURST, CORY S",L C J SERVICES,1000 THICKET WYND,VIRGINIA BEACH,VA,23455,6737,757-581-6140,1000 THICKET WYND,VIRGINIA BEACH,VA,23455,6737,561720-01,Janitorial Service
102,2020-03-10T00:00:00," WHITEHURST, CORY S",L C J SERVICES,1000 THICKET WYND,VIRGINIA BEACH,VA,23455,6737,757-581-6140,1000 THICKET WYND,VIRGINIA BEACH,VA,23455,6737,561730-01,Landscape Service
103,2018-06-05T00:00:00, NANCE CALVIN JEROME JR,GRANNYS ANCIENT CELL FOOD,1001 BIRCH LAKE CRES APT 202,VIRGINIA BEACH,VA,23451,5153,864-323-8901,1001 BIRCH LAKE CRES APT 202,VIRGINIA BEACH,VA,23451,5153,454890-02,Nonstore Retailer
104,2018-11-27T00:00:00, CAM PROPERTY INVESTMENTS LLC,CAM PROPERTY INVESTMENTS LLC,1001 BIRCH LAKE CRES APT 202,VIRGINIA BEACH,VA,23451,5153,864-323-8901,1001 BIRCH LAKE CRES APT 202,VIRGINIA BEACH,VA,23451,5153,531210-01,Real Estate Agent & Broker
105,2018-01-02T00:00:00, BOWHERS VINCENT CARROLL,FIRST COMMAND FINANCIAL SERVIC,780 LYNNHAVEN PKWY STE 100,VIRGINIA BEACH,VA,23452,7332,757-468-7711,1001 BRIARWOOD PT,VIRGINIA BEACH,VA,23452,4645,533930-01,Financial Service
106,2019-01-02T00:00:00," BURTON III, DAVID R",ABSOLUTE DRYER CLEANING,1001 BRYCE LN,VIRGINIA BEACH,VA,23464,4502,757-342-2510,1001 BRYCE LN,VIRGINIA BEACH,VA,23464,4502,812990-01,Personal Service - General
107,2020-01-06T00:00:00," NGUYEN, DE T",COASTAL CLEAN,1001 CARISSA CT,VIRGINIA BEACH,VA,23451,5986,757-589-0975,1001 CARISSA CT,VIRGINIA BEACH,VA,23451,5986,561499-01,Commercial Service
108,2019-07-01T00:00:00," BROCK, LAURA E",THE HOUSE OF HANBURY,3900 BONNEY RD,VIRGINIA BEACH,VA,23452,0000,757-407-3126,1001 HORN POINT RD,VIRGINIA BEACH,VA,23456,4123,454890-01,Retail Store
109,2018-04-03T00:00:00, KMD CONSTRUCTION LLC,KMD CONSTRUCTION LLC,1001 OLD WEST INNES ST,SALISBURY,NC,28144,3171,704-636-6560,1001 OLD WEST INNES ST,SALISBURY,NC,28144,3171,233220-02,Construction - General - OOT
110,2018-03-19T00:00:00, POTTER CONSTRUCTION SERVICES I,POTTER CONSTRUCTION SERVICES I,1001 PALMER PLAZA LN,CHARLOTTE,NC,28211,1185,704-943-5185,1001 PALMER PLAZA LN,CHARLOTTE,NC,28211,1185,233220-02,Construction - General - OOT
111,2018-09-19T00:00:00, NEW VISIONS HOME REPAIR AND MA,NEW VISIONS,3857 LIBERTY RIDGE RD,VIRGINIA BEACH,VA,23452,2937,757-621-6420,3857 LIBERTY RIDGE RD,VIRGINIA BEACH,VA,23452,2937,235990-01,Construction - Special Trade
112,2018-09-19T00:00:00, NEW VISIONS HOME REPAIR AND MA,NEW VISIONS,3857 LIBERTY RIDGE RD,VIRGINIA BEACH,VA,23452,2937,757-621-6420,3857 LIBERTY RIDGE RD,VIRGINIA BEACH,VA,23452,2937,561720-01,Janitorial Service
113,2020-01-12T00:00:00, POPUPKINGCATERING LLC,POPUPKINGCATERING LLC,3322 VIRGINIA BEACH BLVD,VIRGINIA BEACH                     ,VA,23452,0000,757-286-3240,3860 MEADOWBROOK CT,VIRGINIA BEACH,VA,23453,2106,722320-01,Caterer
114,2020-03-01T00:00:00, KEY LINQ LIVING LLC,KEY LINQ LIVING LLC,3861 SWEETBRIAR CT,VIRGINIA BEACH,VA,23453,2128,757-553-6564,3861 SWEETBRIAR CT,VIRGINIA BEACH,VA,23453,2128,531390-01,Real Estate Management
115,2020-03-01T00:00:00, KEY LINQ LIVING LLC,KEY LINQ LIVING LLC,3861 SWEETBRIAR CT,VIRGINIA BEACH,VA,23453,2128,757-553-6564,3861 SWEETBRIAR CT,VIRGINIA BEACH,VA,23453,2128,541810-01,Advertising Agency
116,2020-06-01T00:00:00, CAR VIBES LLC,VIBE MOTORS,533 VIRGINIA BEACH BLVD,VIRGINIA BEACH,VA,23451,4229,757-553-2557,3862 CHIMNEY CREEK DR,VIRGINIA BEACH,VA,23462,6829,454890-01,Retail Store
117,2018-07-13T00:00:00, KDL SERVICES LLC,KDL SERVICES CO,3864 GOVERNORS WAY,VIRGINIA BEACH,VA,23452,2823,757-977-8414,3864 GOVERNORS WAY,VIRGINIA BEACH,VA,23452,2823,235990-01,Construction - Special Trade
118,2020-03-12T00:00:00," SHOLTZ, Q'NESHIA SHANTERIA",NESHIA SHOLTZ,3864 JEFFERSON BLVD,VIRGINIA BEACH,VA,23455,1606,757-944-3734,3864 JEFFERSON BLVD,VIRGINIA BEACH,VA,23455,1606,561720-01,Janitorial Service
119,2018-05-23T00:00:00, BARRIOS VICTOR MANOLO,B & C CONSTRUCTION,3872 DAIQUIRI LN,VIRGINIA BEACH,VA,23456,5732,757-449-1849,3872 DAIQUIRI LN,VIRGINIA BEACH,VA,23456,5732,235990-01,Construction - Special Trade
120,2018-05-01T00:00:00, KC LAWNCARE & PRESSURE WASHING,KC LAWNCARE & PRESSURE WASHING,3873 STERNCROFT DR,VIRGINIA BEACH,VA,23456,6846,757-298-8964,3873 STERNCROFT DR,VIRGINIA BEACH,VA,23456,6846,561730-01,Landscape Service
121,2018-03-02T00:00:00, SHERWOOD MICHAEL & DOUGLAS HAL,WARFARE APPAREL,3876 DANVILLE CT,VIRGINIA BEACH,VA,23453,2129,757-448-7567,3876 DANVILLE CT,VIRGINIA BEACH,VA,23453,2129,454890-02,Nonstore Retailer
122,2019-06-13T00:00:00," SHERWOOD, MICHAEL A",WARFARE APPAREL,3876 DANVILLE CT,VIRGINIA BEACH,VA,23453,2129,757-405-6880,3876 DANVILLE CT,VIRGINIA BEACH,VA,23453,2129,454890-02,Nonstore Retailer
123,2018-07-01T00:00:00, ATL DELI LLC,ATL WINGS,3877 HOLLAND RD STE 404,VIRGINIA BEACH,VA,23452,2858,757-452-3859,3877 HOLLAND RD STE 404,VIRGINIA BEACH,VA,23452,2858,722110-01,Restaurant
124,2018-09-25T00:00:00, PRICE ENTERPRISE LLC,PRICE PROCESSING SERVICES,3877 MEADOWBROOK CT,VIRGINIA BEACH,VA,23453,2106,757-515-1817,3877 MEADOWBROOK CT,VIRGINIA BEACH,VA,23453,2106,561499-01,Commercial Service
125,2019-01-01T00:00:00, PRICE ENTERPRISE LLC,PRICE HAULING,3877 MEADOWBROOK CT,VIRGINIA BEACH,VA,23453,2106,757-309-1303,3877 MEADOWBROOK CT,VIRGINIA BEACH,VA,23453,2106,484220-01,Transportation - Freight Arrangement
126,2018-05-03T00:00:00, YOUNG PROFESSIONAL STRATEGIC INITIATIVES INSTITUTE,YOUNG PROFESSIONAL STRATEGIC I,3880 BANYAN GROVE LN APT 303,VIRGINIA BEACH,VA,23462,0000,757-810-9849,3880 BANYAN GROVE LN APT 302,VIRGINIA BEACH,VA,23462,7478,541611-01,Consulting Service
127,2020-01-01T00:00:00, ELITE TAX SERVICES LLC,ELITE TAX SERVICES,3880 GOVERNORS WAY,VIRGINIA BEACH,VA,23452,2823,757-343-9817,3880 GOVERNORS WAY,VIRGINIA BEACH,VA,23452,2823,541213-01,Tax Preparation Service
128,2020-01-01T00:00:00," DUNSTON, MARSHALA K",C & P CLEANING SERVICES,3880 GOVERNORS WAY,VIRGINIA BEACH,VA,23452,2823,757-343-9817,3880 GOVERNORS WAY,VIRGINIA BEACH,VA,23452,2823,561720-01,Janitorial Service
129,2019-01-01T00:00:00, NEW SUNLIGHT ASIAN INC,NEW SUNLIGHT ASIAN INC,3882 HOLLAND RD,VIRGINIA BEACH,VA,23452,2824,929-666-8660,3882 HOLLAND RD,VIRGINIA BEACH,VA,23452,2824,621341-02,Massage Therapist - Businesses
130,2018-01-23T00:00:00, SUNLIGHT MASSAGE SPA VA INC,HEALING SPA,372 INDEPENDENCE BLVD # 105,VIRGINIA BEACH,VA,23462,2802,757-631-1033,3882 HOLLAND RD,VIRGINIA BEACH,VA,23452,2824,621341-01,Massage Therapist
131,2018-01-23T00:00:00, SUNLIGHT MASSAGE SPA VA INC,SUNLIGHT ASIAN SPA,3882 HOLLAND RD,VIRGINIA BEACH,VA,23452,2824,757-631-1033,3882 HOLLAND RD,VIRGINIA BEACH,VA,23452,2824,621341-01,Massage Therapist
132,2018-04-01T00:00:00, RODGERS DANIELLE & TABITHA DAR,CHALK CENTER THE,1591 DAHLIA DR STE 102,VIRGINIA BEACH,VA,23453,2120,757-717-4102,3884 MEADOWBROOK CT,VIRGINIA BEACH,VA,23453,2106,624410-02,Day Care Service
133,2018-10-22T00:00:00, DARRELL TABITHA LYNETTE,LITTLE ACHIEVERS,1591 DAHLIA DR,VIRGINIA BEACH                     ,VA,23453,0000,757-717-4102,3884 MEADOWBROOK CT,VIRGINIA BEACH,VA,23453,2106,624410-02,Day Care Service
134,2018-02-01T00:00:00, HOMEOPTIX LLC,HOMEOPTIX LLC,3884 WHITLEY PARK DR,VIRGINIA BEACH,VA,23456,5763,757-328-0174,3884 WHITLEY PARK DR,VIRGINIA BEACH,VA,23456,5763,541921-01,Photographic Service
135,2018-02-09T00:00:00, EXCELLENCE SERVICES LLC,EXCELLENCE SERVICES LLC,3885 SWEETBRIAR CT,VIRGINIA BEACH,VA,23453,2128,757-348-7883,3885 SWEETBRIAR CT,VIRGINIA BEACH,VA,23453,2128,235990-01,Construction - Special Trade
136,2019-05-22T00:00:00," GREEN, SHERYLL L",PILOTS LICENSE,3888 WHITLEY PARK DR,VIRGINIA BEACH,VA,23456,5763,202-725-0248,3888 WHITLEY PARK DR,VIRGINIA BEACH,VA,23456,5763,454890-02,Nonstore Retailer
137,2020-07-22T00:00:00," DECKER, RICHELLE M",RICHELLE M DECKER,3352 PRINCESS ANNE RD STE 909,VIRGINIA BEACH,VA,23456,2608,757-803-6108,3892 BORDER WAY,VIRGINIA BEACH,VA,23456,1630,621399-02,Health Service
138,2019-07-01T00:00:00, BRUSH RENEE ANNETTE,RENEE ANNETTE BRUSH,485 S INDEPENDENCE BLVD STE 104,VIRGINIA BEACH,VA,23452,1129,757-574-0355,3896 COUNSELOR LN,VIRGINIA BEACH,VA,23452,2813,541990-01,Professional - General
139,2019-07-11T00:00:00," JONES, JOSEPHINE A",FRANCES C MARSH SCH OF MUSIC,328 OFFICE SQUARE LN STE 102,VIRGINIA BEACH,VA,23462,0000,757-427-1993,3897 NORTH LANDING RD,VIRGINIA BEACH,VA,23456,2481,561440-03,Court Cost Fee
140,2018-11-07T00:00:00, LMC ENTERPRISE LLC,LMC ENTERPRISE LLC,39 OUTER DR,VIRGINIA BEACH,VA,23462,3711,757-828-3208,39 OUTER DR,VIRGINIA BEACH,VA,23462,3711,811490-02,Mobile Repair & Maintenance Service
141,2019-02-20T00:00:00, LMC ENTERPRISE LLC,C & C LAWN & LANDSCAPE MANAGEMENT,39 OUTER DR,VIRGINIA BEACH,VA,23462,3711,757-828-3208,39 OUTER DR,VIRGINIA BEACH,VA,23462,3711,561730-01,Landscape Service
142,2020-04-01T00:00:00, AMERICAN BUILDERS OF VIRGINIA INC,AMERICAN BUILDERS OF VIRGINIA,3900 BONNEY RD STE 115,VIRGINIA BEACH,VA,23452,2465,757-620-9978,3900 BONNEY RD STE 115,VIRGINIA BEACH,VA,23452,2465,235990-01,Construction - Special Trade
143,2018-11-23T00:00:00, POP WARNER LITTLE SCHOLARS INC,POP WARNER LITTLE SCHOLARS INC,CHEER AND DANCE  COMPETITION,COLUMBIA                           ,SC,29204,0000,"",3900 HIGHLAND PARK DR,COLUMBIA,SC,29204,1731,621321-02,Non-License for Trustee Purposes
144,2019-11-29T00:00:00, POP WARNER LITTLE SCHOLARS INC,POP WARNER LITTLE SCHOLARS INC,MID SOUTH REGION CHEER AND DANCE CO,VIRGINIA BEACH                     ,VA,23451,0000,803-318-8772,3900 HIGHLAND PARK DR,COLUMBIA,SC,29204,1731,711320-01,Community Event - General
145,2019-11-30T00:00:00, POP WARNER LITTLE SCHOLARS INC,POP WARNER LITTLE SCHOLARS INC,2019 MID SOUTH REGION FOOTBALL CHAM,VIRGINIA BEACH                     ,VA,23456,0000,803-318-8772,3900 HIGHLAND PARK DR,COLUMBIA,SC,29204,1731,711320-01,Community Event - General
146,2019-10-22T00:00:00," KANE, PAUL V",KANE & COMPANY,3900 HOLLY RD,VIRGINIA BEACH,VA,23451,2656,757-298-0222,3900 HOLLY RD,VIRGINIA BEACH,VA,23451,2656,811490-02,Mobile Repair & Maintenance Service
147,2019-11-01T00:00:00," KANE, PAUL V",PAUL V KANE,3900 HOLLY RD,VIRGINIA BEACH,VA,23451,2656,757-298-0222,3900 HOLLY RD,VIRGINIA BEACH,VA,23451,2656,721310-01,Bed & Breakfast & Lodging House
148,2019-04-18T00:00:00, THE OLIVE PEARL HOLISTIC MASSAGE & WELLNESS LLC,THE OLIVE PEARL HOLISTIC MASSAGE & WELLNESS,3900 LAKE FRONT CIR APT 202,VIRGINIA BEACH,VA,23452,2714,216-235-3138,3900 LAKE FRONT CIR APT 202,VIRGINIA BEACH,VA,23452,2714,621341-01,Massage Therapist
149,2019-03-11T00:00:00," BOOHER, AIMEE M",AB EXPERT CLEANING,3901 BETSY CRES,VIRGINIA BEACH,VA,23453,1611,7576328813,3901 BETSY CRES,VIRGINIA BEACH,VA,23453,1611,561720-01,Janitorial Service
150,2019-04-11T00:00:00, DREAMS JUST BEGUN LLC,DJB,5944 SENATORS CT,VIRGINIA BEACH,VA,23464,9005,252-367-7578,3901 MEETING HOUSE RD,VIRGINIA BEACH,VA,23455,7001,713990-01,Amusement & Recreation
151,2019-09-01T00:00:00, IPM TRANSPORT LLC,IPM TRANSPORT LLC,3901 QUARTZ LN,VIRGINIA BEACH,VA,23456,5860,757-319-5206,3901 QUARTZ LN,VIRGINIA BEACH,VA,23456,5860,484220-01,Transportation - Freight Arrangement
152,2020-01-02T00:00:00, A FEW GOOD INVESTMENTS LLC,MONJES DAY SPA,3157 VIRGINIA BEACH BLVD STE 108,VIRGINIA BEACH,VA,23452,0000,757-214-8524,1001 YORK DR,CHESAPEAKE,VA,23320,9348,621341-02,Massage Therapist - Businesses
153,2020-01-02T00:00:00, A FEW GOOD INVESTMENTS LLC,MONJES DAY SPA,3157 VIRGINIA BEACH BLVD STE 108,VIRGINIA BEACH,VA,23452,0000,757-214-8524,1001 YORK DR,CHESAPEAKE,VA,23320,9348,812113-01,Nail Salon
154,2019-06-21T00:00:00, BO-TOX-TEA-QUE LLC,INEFFABLE,1002 COLLECTION CREEK WAY,VIRGINIA BEACH,VA,23454,2428,757-818-0815,1002 COLLECTION CREEK WAY,VIRGINIA BEACH,VA,23454,2428,454890-02,Nonstore Retailer
155,2018-06-01T00:00:00, CB & T AUG LLC,BOJANGLES #1090,10020 MONROE RD STE 170,MATTHEWS,NC,28105,5493,704-641-0367,10020 MONROE RD STE 170,MATTHEWS,NC,28105,5493,621321-02,Non-License for Trustee Purposes
156,2019-03-02T00:00:00, CB & T AUG LLC,BOJANGLES #1090,PAAC SOCCER TOURNAMENT,MATTHEWS                           ,NC,28105,0000,"",10020 MONROE RD STE 170,MATTHEWS,NC,28105,5493,621321-02,Non-License for Trustee Purposes
157,2018-10-10T00:00:00, SMALL BATCH SUNDAY LLC,SMALL BATCH SUNDAY,1004 ABINGDON RD,VIRGINIA BEACH,VA,23451,3704,757-748-0231,1004 ABINGDON RD,VIRGINIA BEACH,VA,23451,3704,454890-02,Nonstore Retailer
158,2018-04-13T00:00:00, OLD MICHAEL KENT,MICHAEL KENT OLD,1449 TOMCAT BLVD,VIRGINIA BEACH,VA,23460,2177,757-621-7244,1004 BACK RD,CHESAPEAKE,VA,23322,3702,454890-01,Retail Store
159,2019-01-01T00:00:00, DIAZ CARLOS HUMBERTO,ALLEN TRANSPORT,1004 BELVOIR LN,VIRGINIA BEACH,VA,23464,6753,757-366-5522,1004 BELVOIR LN,VIRGINIA BEACH,VA,23464,6753,484220-01,Transportation - Freight Arrangement
160,2019-04-11T00:00:00, CASTINE ANNA ELIZABETH,CHESAPEAKE CONCESSIONS,1004 CRONIN CT,CHESAPEAKE,VA,23322,7736,757-506-6210,1004 CRONIN CT,CHESAPEAKE,VA,23322,7736,722330-04,Peddler - Retail Mobile Food
161,2019-06-15T00:00:00, CASTINE ANNA ELIZABETH,CHESAPEAKE CONCESSIONS,PARTY AT THE PIER,VIRGINIA BEACH                     ,VA,23456,0000,757-506-6210,1004 CRONIN CT,CHESAPEAKE,VA,23322,7736,621321-02,Non-License for Trustee Purposes
162,2019-07-04T00:00:00, CASTINE ANNA ELIZABETH,CHESAPEAKE CONCESSIONS,MT TRASHMORE JULY 4TH CELEBRATION,VIRGINIA BEACH                     ,VA,23462,0000,757-506-6210,1004 CRONIN CT,CHESAPEAKE,VA,23322,7736,621321-02,Non-License for Trustee Purposes
163,2019-08-03T00:00:00, CASTINE ANNA ELIZABETH,CHESAPEAKE CONCESSIONS,WATER LANTERN FESTIVAL,VIRGINIA BEACH                     ,VA,23462,0000,757-506-6210,1004 CRONIN CT,CHESAPEAKE,VA,23322,7736,621321-02,Non-License for Trustee Purposes
164,2019-09-14T00:00:00, CASTINE ANNA ELIZABETH,CHESAPEAKE CONCESSIONS,BANDS ON THE BAY BLOCK PARTY,VIRGINIA BEACH                     ,VA,23451,0000,757-506-6210,1004 CRONIN CT,CHESAPEAKE,VA,23322,7736,621321-02,Non-License for Trustee Purposes
165,2019-09-20T00:00:00, CASTINE ANNA ELIZABETH,CHESAPEAKE CONCESSIONS,MOVIE NIGHT-WONDER,VIRGINIA BEACH                     ,VA,23462,0000,757-506-6210,1004 CRONIN CT,CHESAPEAKE,VA,23322,7736,621321-02,Non-License for Trustee Purposes
166,2019-09-21T00:00:00, CASTINE ANNA ELIZABETH,CHESAPEAKE CONCESSIONS,OKTOBERFEST,VIRGINIA BEACH                     ,VA,23456,0000,757-506-6210,1004 CRONIN CT,CHESAPEAKE,VA,23322,7736,621321-02,Non-License for Trustee Purposes
167,2019-10-06T00:00:00, CASTINE ANNA ELIZABETH,CHESAPEAKE CONCESSIONS,JT WALK,VIRGINIA BEACH                     ,VA,23451,0000,757-506-6210,1004 CRONIN CT,CHESAPEAKE,VA,23322,7736,621321-02,Non-License for Trustee Purposes
168,2019-10-27T00:00:00, CASTINE ANNA ELIZABETH,CHESAPEAKE CONCESSIONS,MUTT MASQUERADE,VIRGINIA BEACH                     ,VA,23451,0000,757-506-6210,1004 CRONIN CT,CHESAPEAKE,VA,23322,7736,621321-02,Non-License for Trustee Purposes
169,2020-10-31T00:00:00, CASTINE ANNA ELIZABETH,CHESAPEAKE CONCESSIONS,LIGHTFEST,VIRGINIA BEACH                     ,VA,23464,0000,757-506-6210,1004 CRONIN CT,CHESAPEAKE,VA,23322,7736,621321-02,Non-License for Trustee Purposes
170,2018-02-28T00:00:00, BRAY & AWE ENTERPRISES INC,GET YOUR GRILL ON,5164 VIRGINIA BEACH BLVD,VIRGINIA BEACH,VA,23462,1824,757-439-6897,1004 PLEASANT RIDGE DR,CHESAPEAKE,VA,23322,2748,454890-01,Retail Store
171,2019-01-23T00:00:00," CONNORS, CAELAN P",CAELAN,1004 SANTA CLARA CT,VIRGINIA BEACH,VA,23456,4240,757 390 0580,1004 SANTA CLARA CT,VIRGINIA BEACH,VA,23456,4240,561499-01,Commercial Service
172,2019-01-16T00:00:00," ROMO, MATTHEW A",ROMO FENCING,1004 SUNNYSIDE DR,VIRGINIA BEACH,VA,23464,1926,757-359-2391,1004 SUNNYSIDE DR,VIRGINIA BEACH,VA,23464,1926,235990-01,Construction - Special Trade
173,2020-03-01T00:00:00," FENTRESS,, BLAKE JAZZ",BEACHCITY GRAPHIX,1005 ATLANTIS DR APT 202,VIRGINIA BEACH,VA,23451,5731,757-944-7455,1005 ATLANTIS DR APT 202,VIRGINIA BEACH,VA,23451,5731,561499-01,Commercial Service
174,2019-11-08T00:00:00, SUPERIOR EXTERIORS OF VIRGINIA INC,SUPERIOR EXTERIORS,1005 EMPORIA AVE,VIRGINIA BEACH,VA,23464,3406,757-761-1101,1005 EMPORIA AVE,VIRGINIA BEACH,VA,23464,3406,235990-01,Construction - Special Trade
175,2020-07-23T00:00:00, AJ'S LOVING HANDS LLC,AJ'S LOVING HANDS LLC,1005 LAMBOURNE LN,VIRGINIA BEACH,VA,23462,7767,770-906-7525,1005 LAMBOURNE LN,VIRGINIA BEACH,VA,23462,7767,621399-02,Health Service
176,2019-01-01T00:00:00, BLUE REFRIGERATION LLC,BLUE REFRIGERATION LLC,1006 TOTTENHAM LN,VIRGINIA BEACH,VA,23454,3141,757-822-8572,1006 TOTTENHAM LN,VIRGINIA BEACH,VA,23454,3141,811490-02,Mobile Repair & Maintenance Service
177,2020-01-16T00:00:00," DAVIDSON, JACQUELYNNE M",ALLEYCAT DESIGNS,1008 BANYAN DR,VIRGINIA BEACH,VA,23462,5237,757-641-6187,1008 BANYAN DR,VIRGINIA BEACH,VA,23462,5237,454890-02,Nonstore Retailer
178,2018-05-23T00:00:00," FIGUEROA, ISMAEL",FIGMATE FOODS,1309 IVYWOOD RD,VIRGINIA BEACH,VA,23453,1503,757-739-4574,1008 BLUE SPRING LN,VIRGINIA BEACH,VA,23452,4905,722330-01,Peddler - Mobile Food
179,2020-10-22T00:00:00, OGREN JANET,JANET OGREN,1008 BOBOLINK DR,VIRGINIA BEACH,VA,23451,4906,757-286-7286,1008 BOBOLINK DR,VIRGINIA BEACH,VA,23451,4906,711510-02,Artist
180,2019-06-02T00:00:00, SUMOSPEED LLC,SPRINGFEST CAR SHOW,SUMOSPEED SPRINGFEST 2019,VIRGINIA BEACH                     ,VA,23451,0000,757-681-2563,1008 CITY PARK AVE,PORTSMOUTH,VA,23701,1933,711320-01,Community Event - General
181,2020-01-15T00:00:00, PRESTIGE BOUTIQUE LLC,PRESTIGE BOUTIQUE LLC,1008 DOOL CT,VIRGINIA BEACH,VA,23464,5407,757-550-8616,1008 DOOL CT,VIRGINIA BEACH,VA,23464,5407,454890-02,Nonstore Retailer
182,2019-04-01T00:00:00, INFUSION THERAPY CENTER INC,INFUSION THERAPY CENTER,1925 GLENN MITCHELL DR206,VIRGINIA BEACH,VA,23456,0000,757-348-7101,1008 MICHAELWOOD DR,VIRGINIA BEACH,VA,23452,4612,621399-03,Health Practice
183,2019-01-01T00:00:00, GRAHAM TRUCKING LLC,GRAHAM TRUCKING LLC,1008 SMOKE TREE LN,VIRGINIA BEACH,VA,23452,4862,757-934-8289,1008 SMOKE TREE LN,VIRGINIA BEACH,VA,23452,4862,484220-01,Transportation - Freight Arrangement
184,2018-06-11T00:00:00, GRAHAM TRUCKING LLC,GRAHAM TRUCKING LLC,1008 SMOKE TREE LN,VIRGINIA BEACH,VA,23452,4862,757-934-8289,1008 SMOKE TREE LN,VIRGINIA BEACH,VA,23452,4862,484220-02,Transportation - Passenger
185,2019-10-29T00:00:00," MILLETTE-SPARROW, ALLISON M",ALLISON M MILLETTE-SPARROW,1008 VILLAS CT,VIRGINIA BEACH,VA,23456,6363,757-582-3617,1008 VILLAS CT,VIRGINIA BEACH,VA,23456,6363,621341-01,Massage Therapist
186,2020-03-05T00:00:00," ADAMS, MARLYN S",FORTE ADS & CREATIVE DESIGN,3901 TIMBERHILL PL,VIRGINIA BEACH,VA,23452,7918,757-462-0985,3901 TIMBERHILL PL,VIRGINIA BEACH,VA,23452,7918,561499-01,Commercial Service
187,2019-01-01T00:00:00, COMMUNITY GROUP INC,COMMUNITY GROUP INC,4534 BONNEY RD STE D,VIRGINIA BEACH,VA,23462,0000,757-499-2200,3901 WESTERRE PKWY STE 100,RICHMOND,VA,23233,1341,811490-02,Mobile Repair & Maintenance Service
188,2019-02-21T00:00:00," COMSTOCK, KAYLA N","COMSTOCK, KAYLA N",4736 VIRGINIA BEACH BLVD,VIRGINIA BEACH,VA,23462,6709,607-483-2207,3903 KIWANIS LOOP,VIRGINIA BEACH,VA,23456,4908,812990-01,Personal Service - General
189,2020-03-09T00:00:00, PHYLLIS P PROPERTIES LLC,PHYLLIS P PROPERTIES LLC,3904 FILBERT WAY,VIRGINIA BEACH,VA,23462,7511,757-343-0858,3904 FILBERT WAY,VIRGINIA BEACH,VA,23462,7511,561720-01,Janitorial Service
190,2019-04-22T00:00:00, SOUTHERN LAWN CARE OF TIDEWATER LLC,SOUTHERN LAWN CARE OF TIDEWATER LLC,3905 CHARITY NECK RD,VIRGINIA BEACH,VA,23457,1545,757-354-0650,3905 CHARITY NECK RD,VIRGINIA BEACH,VA,23457,1545,561730-01,Landscape Service
191,2020-03-19T00:00:00, HOUSE WASH HEROES LLC,HOUSE WASH HEROES LLC,3906 KIWANIS CT,VIRGINIA BEACH,VA,23456,4912,757-774-6768,3906 KIWANIS CT,VIRGINIA BEACH,VA,23456,4912,561499-01,Commercial Service
192,2018-03-26T00:00:00, MITCHELL NATHANIEL JR,TWO KOATS PAINTING,3906 LANTANA PL,VIRGINIA BEACH,VA,23456,4904,757-288-1905,3906 LANTANA PL,VIRGINIA BEACH,VA,23456,4904,235990-01,Construction - Special Trade
193,2018-10-01T00:00:00, DJ TEAMP CONSULTING LLC,DJ TEAMP CONSULTING,3906 VAN NESS DR,VIRGINIA BEACH,VA,23462,7505,301-481-6354,3906 VAN NESS DR,VIRGINIA BEACH,VA,23462,7505,812990-01,Personal Service - General
